image_hash,pixel_mean_r,pixel_mean_g,pixel_mean_b,pixel_std_r,pixel_std_g,pixel_std_b,predicted_label
f2fb07ccf371b4014b2a7fed5d77272e,95.1531,98.8439,67.1232,49.9176,48.6691,44.566,not_cat
fd6da07ab3b0f3f653bae467ceb1b76d,111.2798,107.5751,105.604,43.1607,48.237,53.0621,not_cat
5972e1d6cc4016a4ad6459e6685640b7,163.6024,138.3676,77.3323,70.4317,62.4418,54.6693,not_cat
98fc14ce82cbe158cce3c5790a407f9b,98.4503,92.6884,87.5946,55.0333,54.9523,55.883,not_cat
34bcb4a5aa00302c25fc4ef26a8c07df,93.0154,104.2143,80.6975,55.1982,52.7216,54.2529,not_cat
4b6d05cc0c36cd2ff8c58c44916f198f,186.9567,140.8901,99.3065,54.286,52.714,54.2431,not_cat
a23446948a78c0dd4b3be66cda282173,68.1856,69.2775,65.5984,51.5083,50.5419,51.4099,not_cat
7410ecf400cb208e71d194c17e378e14,168.1086,153.0322,138.7258,62.3199,67.2604,69.1245,not_cat
00e1f7727cd25dbe12f14dd121a36908,153.7706,155.4491,146.9521,56.3212,58.9836,69.0769,not_cat
2485fde5e846fc487503ef2670b0ec71,129.7962,110.5661,82.7072,75.9963,71.3585,62.1632,not_cat
792fd2379f34cf697d4eb4dc6ab23091,161.2453,143.767,117.2105,58.8722,54.0386,49.2446,not_cat
564bcb40d7c889fc9b2b5b17bf94f356,92.1239,82.3841,60.3746,61.3153,58.8217,72.3903,not_cat
d5e1d03761bab1232e397f659cc4a320,101.6988,99.5362,99.6561,64.1596,63.6413,64.1768,not_cat
77742742a0d2e9f4378e984dbf74dac6,172.6534,155.0127,145.6914,49.1834,57.0845,69.8405,not_cat
8ae5dab6b51cf08b03d9ffe927669ba3,130.3363,122.7083,98.4263,51.9829,51.4376,60.3847,not_cat
51de1cc6bf8b0c545d3f9d17c5e1770a,149.345,131.2445,103.5477,45.4147,51.7885,64.9642,not_cat
ff3aa106e1a378950cc15c0f5249e056,186.2753,187.3821,187.2623,72.3874,74.2746,78.4643,not_cat
c8fe66b18e024702354f279823925741,123.076,122.1915,121.9563,77.5444,81.4254,83.6319,not_cat
bc4f5f632ac3681b14f2efbe88eb4b2c,154.2692,149.0598,141.8228,86.7907,84.3761,82.315,not_cat
15db81162e3ad43c0e28564779d05698,108.3938,96.3384,43.3605,65.3762,59.0097,38.3251,not_cat
bed2c8ad0c5d107e80caf0dbbb868773,99.4846,79.3133,58.6406,52.8832,53.1187,57.8327,not_cat
398e1cc1f71cf620ef22c3ab24a2612d,148.5966,138.2838,129.5522,74.9219,72.5351,70.0853,not_cat
e0877d33bbc97c4c9fbc050f5e201529,165.1023,158.1808,153.2298,70.9977,71.3234,73.2497,not_cat
d844b3811cbcd785b129db7d3fa23d42,127.4558,123.2341,107.5743,80.8247,75.213,75.0384,not_cat
b5170635df69cd1d52df40591cbe942b,61.5884,33.1399,18.423,30.5525,27.8782,28.8503,not_cat
ed0d1354e848d4cabb01c897256b62a8,128.0596,118.3257,105.4608,74.9085,75.6911,73.694,not_cat
ba1bd34080099776f54d493864797db2,119.3014,112.5539,102.8494,54.7748,51.7135,52.146,not_cat
5654014bfa0067c7030456ce9cf50d05,95.0667,81.1763,67.7277,81.225,80.0481,68.6987,not_cat
8d13bdd56acc2bd5bab46c6f1623870a,99.2193,109.1365,77.0636,56.2815,50.576,64.9451,not_cat
f11e88eb7a17b65ebd2f329d4e77a081,99.9045,99.7208,66.3576,54.0281,53.2652,71.3894,not_cat
39e4b11421d9068f3d3bd5dcee362ec7,109.6746,122.0257,96.9365,80.1938,69.2281,88.1816,not_cat
0aa6aa83ebaef0ab3264a4b0ac8cb6e6,125.1004,150.4248,129.4468,58.686,54.5706,61.1287,not_cat
9999372b3054081fbbfd0198cbb8d468,114.6984,97.0597,86.6866,57.1759,64.847,70.5445,not_cat
e3d849539cc7f755ce99049afdfe10b5,86.2233,72.5711,57.5568,84.514,73.9096,64.6679,not_cat
acfcbdae71c4d0f92cd66db97c771bc3,196.6997,180.3005,162.5806,59.2233,70.0632,82.9082,not_cat
5ec57d22d980998339aa41dee0a7582b,198.1188,185.3693,176.9019,25.9281,37.3605,55.706,not_cat
6525410cfad8cbe2ee8a8c356bef04f7,182.4317,185.1547,185.3088,73.4503,63.2901,60.4602,not_cat
98b8fa516dca453ef810c58c94b7129b,89.0213,84.3518,76.9355,49.8985,48.2946,45.7046,not_cat
1731bd7399603162583eac045465beb1,112.8277,115.8099,63.9468,63.9578,60.6687,68.6539,not_cat
419112a49fa502205725ed33b5b774d3,105.42,125.3103,88.3551,62.7562,63.5292,56.3809,not_cat
b1c6976011286bdb9b4f7fd51fc8fa40,151.307,100.6418,59.7089,66.2385,54.1048,46.4794,not_cat
f414615910e88726d63c7d175586c73e,108.3228,89.1329,72.0989,62.5563,64.2059,65.2215,not_cat
65e7f0d61788ec70dfefcb0bae86e2c7,91.4898,88.4452,74.59,56.8201,58.2696,63.7256,not_cat
d776e14e5f816e4e46d7475d273691cb,82.0794,83.5972,78.1763,63.4034,63.398,65.4546,not_cat
e93379f3e2c1320f92852130186919ed,135.8236,125.862,127.9907,86.0505,88.3888,84.0918,not_cat
92982d68ee184eee2dea49618f564d84,115.8824,96.9978,84.398,56.1124,63.2377,69.452,not_cat
e374c572cb1fcc26dc33906b739b192c,129.5699,107.0299,99.6844,40.5835,43.1172,50.8823,not_cat
596dd44aa9e0cd42518864061632cd28,188.0597,190.716,187.5961,68.7536,68.0624,70.0546,not_cat
4734c0c2126504fdd11d3300b157fe14,137.1475,119.8321,77.7316,67.2677,53.5098,55.3733,not_cat
3c212411e32d4694e19a9c8b9d6867bd,205.425,197.2534,184.7195,40.7701,41.6918,45.8874,not_cat
e965c98c278e9e4f7c35910e78bc8b5f,116.4037,114.2371,114.4455,46.7318,42.0054,38.1154,not_cat
3c92c894e516381d905cfa0b6e1812a9,132.8444,120.1351,111.493,59.5617,61.6915,59.6163,not_cat
04f0e1029c29f6a81528836c0f90a19b,79.3177,63.2651,46.7088,69.5068,68.6543,63.7456,not_cat
c54de86bde0a4d93e19132e4d8bab8ed,104.1761,113.079,114.5407,73.2506,76.0533,77.9466,not_cat
585dd2546ab96a74d515a23610654de5,119.5313,135.9078,130.4702,59.2619,61.7616,84.3534,not_cat
0828d712211f46554beca8a22fd2150d,180.6861,183.6995,187.3752,65.8753,69.0367,72.7419,not_cat
eac5e2fc4b65827a104f74c166c68ab3,83.1782,83.1782,83.1782,64.4738,64.4738,64.4738,not_cat
37ec77177a8c466da7bdc82d6e575c86,126.3349,124.1,120.4437,71.0811,70.9396,72.5086,not_cat
0ca3786e5296cd04dc5fcaf1ff14bb98,155.9037,129.088,108.7397,74.8317,74.9,70.145,not_cat
eb047e20fb144e02d1b8f53ade5e3af9,128.3801,109.2196,101.6561,55.1265,50.6659,48.8808,not_cat
564ed3a44fce0d155616a7cd8d1c26cb,77.3869,69.7287,66.3759,65.3138,58.7519,48.8652,not_cat
9b20e342723384d9c69c450a65c85928,116.578,116.2331,112.3508,76.6632,77.2083,74.6635,not_cat
e1fecc70f25e6001dc7293584ca7555a,145.9767,124.1266,107.3114,74.349,70.1836,65.7773,not_cat
8d4e548da06248120ea62e4158808621,102.6927,101.4802,86.1947,64.5755,65.3552,63.1824,not_cat
656d6f9a1ac4283feb582d43d913aaf5,123.0376,96.5853,74.0805,94.3137,78.6336,65.6524,not_cat
730bdea41f00f98bbb7f5fa68d2d6753,193.8333,190.4875,163.618,34.9061,40.386,43.0705,not_cat
2251dc7ce324d74e36e2959397289912,75.9939,111.4587,64.0916,51.0634,38.1038,46.555,not_cat
c30efe69f0d649433daf923c4cfe8424,146.1317,121.2826,94.0784,70.4185,72.2615,66.5173,not_cat
941efb0fabe7e82c8a1e4f54c5b24ba0,115.2992,104.8196,90.1535,74.4838,72.9495,76.2867,not_cat
8777346952f9847ea008971e87b0d065,127.5849,112.2191,65.0657,49.9192,39.503,44.3519,not_cat
c8b65494d1f87ad66bfc5e14b4b5fc46,140.3803,118.8405,94.1323,76.2149,71.4932,63.5861,not_cat
430f0f20282ddc48a7c240e41a79e80e,179.938,165.5042,150.8869,46.6069,60.9663,76.3457,not_cat
a7330f14f08dc50ce20d1c6f0e8d81e7,132.7668,124.0284,111.9454,84.3791,88.931,79.1667,not_cat
037fb61b25e5e47b8ea3275b0d17a438,146.0875,127.0008,105.3123,48.2329,52.0806,51.5527,not_cat
22ab9e830986ff29482a6eb3504c035b,90.5119,87.2668,85.1149,56.2969,57.204,56.5237,not_cat
1a9683ee1793f81fb597a5a90bd13bf0,151.8921,158.431,162.864,68.561,73.0223,79.4906,not_cat
b00955c8d8924562ca988a1dd84d92f7,96.4516,112.0134,40.2626,49.8545,55.8015,42.1632,not_cat
61af171fd59a165f67996b019b4e9cd2,123.6707,123.7813,117.5503,83.7152,81.7082,85.052,not_cat
daefd8e2040ed18d50565e1f6cab65f4,114.6304,110.6573,93.9183,74.1682,70.4533,72.8383,not_cat
4bca1eeb41eb5f06ab0205a0fb74898c,152.3804,83.3004,52.0396,69.5241,48.3165,35.2642,not_cat
9b76d354dd2f8eaa3d73326ad1793509,140.9102,130.2099,105.3592,80.2534,79.0826,82.5414,not_cat
8276b1b678a3acc25593fe08454ea9f4,127.957,116.0718,103.6625,55.3105,56.6361,59.4423,not_cat
7245bc0da9c51a155fac71bb8f213661,113.319,112.5293,120.6113,45.8586,47.0793,59.0054,not_cat
fac083f2242f6f4b2346cad5fc672da8,150.9575,185.5933,213.0244,46.9348,60.7864,67.7427,not_cat
00aa81bd0f3693a25799180616796006,115.4526,115.4526,115.4526,75.6258,75.6258,75.6258,not_cat
76a1f432ae22bdff750849b928c31d08,142.9708,143.473,139.2574,61.5929,61.3818,60.9172,not_cat
e371eb13e28ecf5a88f222c636680c45,118.7547,98.277,80.6495,41.8984,37.7217,38.0595,not_cat
caa3ed1ad9eb7bf10b917def02189275,122.5226,86.4961,57.1336,67.3296,47.059,33.5677,not_cat
5fd456d73eb5266c22c34642db96481f,127.7245,127.9262,119.5707,85.2144,82.853,76.6945,not_cat
f9e6a57930b16d9bc37b4144cfe51c58,140.6723,129.5806,124.5802,72.7146,83.8475,93.4019,not_cat
6da3c2f101eaf8b77810ba27674cf8b0,117.4419,93.0276,68.5737,59.2711,57.2654,55.5914,not_cat
d047e6786cf5efa067537feb2ca5e5df,145.0741,115.3775,94.8192,46.4519,48.0181,51.4815,not_cat
c5b50ca335b7fac6bc0c609edabe31ec,134.1326,145.307,151.3807,48.3691,50.063,76.5417,not_cat
4127938ed385e1bf7940b5ff8731eaae,132.4281,138.5624,144.6764,42.7488,52.5523,68.406,not_cat
ce6a974b6eada8dd608015e62c16e38e,149.808,151.6691,150.5859,69.0365,67.4011,68.703,not_cat
ab7f0903f6fb508b00b48b22e422b0a5,105.5168,89.09,83.5894,50.3144,49.515,47.9319,not_cat
d930a09c56eeceb74025521252f065d4,121.8848,105.2559,93.3476,66.6426,66.0339,68.3165,not_cat
8baa9040e8e5ab92dc0dd1b42696d2b3,145.579,139.0384,138.5171,54.0903,53.8826,53.5957,not_cat
0d2fd2141a11243994cae56490adfd4f,116.2489,98.2248,85.0352,50.0308,43.1605,35.9832,not_cat
239e66d79d03a120579ccf6f919787a7,80.6526,72.7764,75.798,59.8557,59.8936,55.2313,not_cat
3073834473e47d6a231fa64725a130e6,98.9072,99.5431,77.488,74.8704,71.9638,68.3384,not_cat
dc8ff162633e675075ae886f25ce6fec,154.7951,159.9721,140.4949,71.2805,70.2053,71.2373,not_cat
dfbe262aa041277fb7ae707c3e6632bf,80.7113,83.5251,85.6577,80.5288,74.0858,80.5334,not_cat
2ec6e4f9a1463f8c459b65208cd0cb65,165.6032,151.9312,138.3649,32.0422,32.9178,37.0326,not_cat
b0aeaee3f3ea4cf7534984620fcadf6a,59.5057,88.7935,49.8562,66.3014,56.5111,58.18,not_cat
d7fb741864cf0a965cd907464a6cad34,58.0064,57.2515,51.9881,48.2134,47.4373,48.6127,not_cat
67aacfea6e3c1a5d1059929fc3e96545,116.5722,108.1792,109.2397,76.3523,79.5162,81.6911,not_cat
828ab6cecbaba103c1cd09219e625796,101.9327,102.9552,100.4299,29.0915,29.6542,31.7559,not_cat
ed7604bffe51fb22e2180342f0dbe673,112.541,124.7193,128.4862,47.8839,45.6275,49.2512,not_cat
986862a5952b011b080c33a76c5a314f,127.1729,158.6534,86.1818,49.3088,55.9301,37.9267,not_cat
2ce6a77779a5f8d1916b98f9bf80c788,133.261,131.3425,124.5133,49.2888,52.5105,58.5957,not_cat
c0232314ff2250ad77d91dd11a86c45b,101.5103,86.069,72.1158,43.0438,36.1126,31.3058,not_cat
eaa575dbc33469bf9c8d37d7277ab57a,108.155,115.602,101.7727,58.8228,48.3312,52.1393,not_cat
6e4e42fb52bd5a9986e1fb9ece9b9982,101.9505,95.1472,90.4519,60.5432,62.9411,65.305,not_cat
b15d57c629d96ccc608533753cefd2a8,91.6571,85.9143,84.7532,67.5997,64.6396,65.2684,not_cat
7d0731849802a779c741ccb2e6f5d2f8,116.7031,96.9428,84.2248,59.7933,52.4565,51.7665,not_cat
5e2c34d4c7b340de95a1c30544d5685e,94.3022,77.603,44.0357,75.0727,64.4667,52.7036,not_cat
d998fe2f518d711366563d4df757085b,125.3481,101.4212,91.5756,64.2985,75.7347,60.0122,not_cat
64f75eadfa83cccba6d6f931e0ff4cee,137.8896,140.8521,146.0705,63.6726,67.932,72.5382,not_cat
0d3b7f050c9acc5605859d7b2adf801b,134.5503,125.5661,113.3254,91.4797,96.0134,102.1725,not_cat
529a6fafe8a378badd31e76bfa99b463,96.4452,132.5361,78.1714,68.7275,52.4018,56.3981,not_cat
992f6c2d1515771b99f32f7fca4500cb,116.7323,134.8524,87.3023,39.6641,37.9471,39.4685,not_cat
06c2ed582b29651de67bcb4e82e99690,173.0963,81.7943,67.0242,76.9229,65.3526,58.7263,not_cat
c755de37f1ef745d10e248781f4cc322,111.0924,90.1694,84.6292,41.4983,42.2046,43.4245,not_cat
ebfbdaa3c0b96a6e11eab30ae165f46e,124.6399,106.0022,84.0885,79.2439,67.8151,60.1896,not_cat
0be9e1edb1d50ca224406e9200a737ff,214.0212,203.5658,193.7383,43.0896,57.6668,68.3353,not_cat
af420fc50107f2219908f4ba6987b978,186.317,173.6358,147.4989,56.7161,64.6086,80.111,not_cat
0c575c765a00642eb4a9d8f8fdfd7526,135.2185,133.7795,125.8561,58.3036,47.3396,55.5101,not_cat
d3b6a26ee9f2fea2cf4524a7db5ac69b,130.7594,122.1066,120.7035,46.2037,44.2142,45.0362,not_cat
17dc85faac6cb75d352dd160388ce847,85.6879,73.7139,74.0458,53.9485,50.9499,48.9074,not_cat
b31aac2846a216cb4e4b360e1187cc23,134.0181,118.3402,103.1657,52.0135,47.4761,49.9919,not_cat
7e7faf1e16c8c6472eb3d52441092bb8,148.1715,151.834,158.9205,55.1723,66.1203,73.7187,not_cat
f13ea1288f3a5062cc13b8289836b17c,74.8208,86.2973,55.6319,59.8485,58.0595,65.799,not_cat
ed0be029a2a6a737ddfe77cd42228d2c,91.3312,100.4768,104.4106,54.4904,54.0136,55.0654,not_cat
babb9769c9abc9309b7b4093c5a0053d,127.9929,124.0326,118.2432,75.1771,72.1242,70.8548,not_cat
9e481680c2a7cc5662ed7adda50c390d,146.7056,118.0478,93.7839,58.5779,52.4675,56.5509,not_cat
338cbefbe603127e7f7aecb0f7c390e6,100.441,103.4208,97.6166,67.8732,63.3382,75.5708,not_cat
97bfea21d19e1a5cfd369826e1d9115b,120.2135,117.5155,119.3104,32.9723,41.0574,47.2489,not_cat
45b79c66a9abe8cf6ecdcaab591a9f22,146.7315,151.7983,140.8038,38.0126,38.0479,39.628,not_cat
598ffd55fe181051ab4bfd0a249be383,105.1676,91.3581,76.7358,75.2067,70.0995,66.004,not_cat
331cdb8cb89081a9a317415eba19bcb6,110.0144,110.9398,96.4605,79.9046,73.8053,76.0667,not_cat
0d4c507cd5b496f3862967db4495ce7f,136.9077,137.3813,116.5414,52.395,47.6934,51.6504,not_cat
fcfd00501090cc6617a6b5d51d6f174a,131.7375,119.035,113.5175,94.5094,102.7518,106.655,not_cat
06bcb87b4dcd8b7f9a1fb896868df378,128.1522,104.2363,100.5803,43.4024,45.6349,45.5442,not_cat
e6252d78862d446096429863b2a34f97,135.4434,147.2303,126.5112,77.6169,65.2837,81.7673,not_cat
0c509aa42fc72c0e1b93855eb45d0211,131.1421,125.5654,121.3827,48.7002,53.1468,55.135,not_cat
6a85aa3fca0b5c1742dadb614c68e6d2,118.8512,113.3972,113.7971,54.1934,57.0116,62.4308,not_cat
cf8d62d82e7d87f1d65ed7ca2edad4b4,194.0375,172.9881,126.8365,45.814,47.5483,48.7286,not_cat
a997b1e3917d72817bdc99482d4318fd,167.5321,143.5922,141.5868,95.6974,99.4825,103.8632,not_cat
dc689a63635470f5fda20facb671ed4c,153.0112,138.1556,131.2896,61.1753,63.5507,66.823,not_cat
2e161e682b69a0db7996d3b1e6e770de,132.399,129.4525,94.156,77.6004,71.4196,89.2759,not_cat
a5e28f212161a2b3a07124664bdf3e68,181.8212,158.1249,104.5724,76.2813,80.482,58.3502,not_cat
1abf9be0292f43bc2d6db1cccf0abc3c,146.2658,159.0901,105.7789,45.618,42.2379,64.3111,not_cat
49c18c44f26a0e02b3610735f986c884,123.3391,99.9859,90.5787,53.29,57.9082,49.8851,not_cat
037c26d9786bfa28b1f8e6f0e437e0d4,123.1716,135.4891,85.8551,64.216,61.6131,59.3917,not_cat
31bdef4ee13a1c35b5504f00103d203e,87.5247,91.5993,70.0605,72.8105,69.3978,63.3663,not_cat
808a2ebdd8846caa3cdf862ef369973b,158.054,128.1926,112.6865,80.177,88.5359,94.6857,not_cat
78d1992c242cbe4cc420d325905bf005,132.7001,85.7391,81.8409,69.4695,72.9295,73.5661,not_cat
878e81c5f94372c55a74606804b5214a,112.2717,111.4114,110.4358,64.5164,64.4333,65.0018,not_cat
68605cfa29a40da79e31e0c553218ec8,143.1443,126.8491,112.7378,51.6112,54.9479,61.125,not_cat
3780c1ae7f062d2191ea842fb0f78e8f,149.9126,143.3006,131.6081,67.2975,68.4719,77.0941,not_cat
97003f0d26d29cf67639e28cf725afb6,122.1112,116.3161,113.0477,41.5519,45.6137,56.8964,not_cat
64ed53925fe2d2cf390155d559feeefa,117.0527,125.5174,86.4106,62.7545,69.8974,51.603,not_cat
054294a0c433ab3342ad062d73716375,104.3255,102.9789,96.4616,64.8617,66.4172,66.0424,not_cat
1065a48e2456d865fb3a79defbf1f5e8,131.7252,131.2521,126.2061,80.2665,79.3784,82.6322,not_cat
3cd5844548d44a4829502a9c963827c6,102.8378,106.8972,88.1059,63.3535,65.0046,65.598,not_cat
434870c4bf88300fd0376ca0735f5974,120.4834,128.4846,119.3897,42.7703,29.5823,28.7611,not_cat
b0d3c24262e178b8769871b9de1c07fd,122.0838,127.4856,102.1691,48.4338,47.8241,42.9159,not_cat
9013a4348b2b48f5a9bfca150421e534,118.8682,159.4827,110.5525,69.2444,61.1069,72.7694,not_cat
9177c03a1762940b1b92317978bca116,85.8374,67.2318,41.5352,79.1377,68.7324,54.4272,not_cat
31f47c30c681d58223009c89bdcf6392,83.1417,77.0286,57.0626,51.7302,49.1096,41.0365,not_cat
9d00d35abd7e3e92cbbf4b39a71ec799,114.5098,116.5053,101.8294,49.7995,49.7319,45.6481,not_cat
73267366969eccc9ede46b757eb65dc5,95.7332,91.0369,86.2396,39.91,40.5937,42.9963,not_cat
1fa35831e3fb15b749639e1eab56738e,148.0859,149.2457,148.9509,82.0764,82.9059,82.2146,not_cat
f66ccdf3c62b348bb28ada391ecd6a5f,94.0253,84.8842,84.0476,53.6173,41.7622,41.7944,not_cat
71db31e5a64303088821bd1c26ea15f3,113.2472,99.3952,81.8357,51.8993,49.4172,54.2918,not_cat
01c1756d22ed34c30fb510daa4eeca1d,111.2488,95.4884,83.0355,71.4975,65.0747,57.2805,not_cat
b9114df171259c4787c97cffb7b995ee,134.8352,141.9548,126.0418,56.701,54.643,56.2831,not_cat
10aa7d34341f62b31652df4cc99b4dee,155.5097,148.9582,159.4882,76.4365,79.3698,84.6114,not_cat
a21f5c4c0dbc7adc6ac9ed51953d0de8,85.7027,55.3325,37.9004,46.9815,48.5422,46.8026,not_cat
a467f62b2afa774e42f01411479e4535,101.589,116.7875,116.2763,75.6039,73.4078,86.5323,not_cat
36d96f9131ba414cf4e8be5c8755de79,92.0519,67.8491,53.2492,62.5498,57.346,54.1756,not_cat
72c77a06378bc445aa6d1625c78457c6,89.558,93.1092,93.1462,55.2786,51.9098,57.6881,not_cat
316fae0014da1b3464f5241e097e3223,150.9987,144.8077,140.8291,64.6884,73.0812,78.6419,not_cat
0fe33e0a25853aaa95b0610db7e562a7,112.9054,114.8411,105.2039,72.8664,74.8747,73.6776,not_cat
018d83f155d3f300f934037673aed9b7,83.6689,83.642,95.239,46.0251,36.6686,45.0554,not_cat
beadada111bbefec8bda8993577ff538,96.4318,78.4766,67.7103,61.9926,56.0708,52.9791,not_cat
5399e22a02a39549342ceee5fa628b4c,127.6149,127.2138,105.377,65.32,62.3081,74.073,not_cat
df30d0641266627bddd65e6a69d54151,171.4745,170.7721,174.5822,86.6511,87.6247,88.2126,not_cat
0e9a013db72c1d9d0a61d097bf736de5,103.759,97.5728,96.1684,47.8972,60.6089,56.9832,not_cat
e99c96be519fe834779d45d9069b45b8,124.5623,126.2225,98.2523,77.4299,79.1639,73.6322,not_cat
737c1a5df26f1511b698c602ca59447f,155.4857,146.9967,113.0102,39.2564,41.0408,63.048,not_cat
74ce97e6d323edc12b03233386d00d5c,111.2582,107.689,102.7331,62.2411,60.472,59.4859,not_cat
4338bb04b76c371e53be8628ee3ec3c4,119.2987,106.0973,100.3382,43.6254,41.7177,38.2262,not_cat
895273cf995cf9d06e3ea8fd093d3ac5,111.4024,94.1484,97.3363,39.5805,39.4173,41.6877,not_cat
8fa060f1a79b951ac35b54de352db9b6,139.6346,117.1574,97.2405,59.8819,59.9142,58.4942,not_cat
973db6675973341a4032d5fc81d0ed74,106.0746,82.4427,65.7662,44.0243,42.0367,41.7756,not_cat
27b8d49ae90130627f195eadfb792027,193.4787,192.7657,198.3566,36.8525,41.993,49.6263,not_cat
4c6348df256fb886dd09b21adc662041,105.9866,111.9779,93.0584,54.6679,55.8711,56.3475,not_cat
5572fe4ed689d6a57cb2e49acc6deb49,141.3416,117.854,104.071,69.342,59.7725,58.0268,not_cat
5166779823fac58d369c0bbf67a5776e,63.3811,48.8512,36.9106,69.1351,57.0831,52.0612,not_cat
cff29d75a336d2277f6cb920ce7c634f,167.8649,90.8964,111.2167,25.0047,40.4753,30.1989,not_cat
f4290edde64914b5d55013007783bf2c,99.5445,87.0102,65.1586,46.9474,46.2969,41.924,not_cat
b2f6338ed5fb4119660349972cb97602,105.4206,99.0165,90.8329,59.2455,62.7662,68.0671,not_cat
a1090daaea497d71ce23d0be4f1ca75e,141.6056,154.6447,126.2874,69.0056,64.5842,71.9414,not_cat
0bb6d49dcf521985dadd80b9510c3789,79.547,77.7088,58.3686,54.0378,53.0802,57.2605,not_cat
a73089a2243d44a7de17b6fe341c6958,116.4648,117.4481,113.6233,82.3947,82.0704,86.8676,not_cat
c260fbdff11fc1736ea09f91a859724b,107.726,96.2208,86.2022,88.6542,90.133,90.8048,not_cat
add16d2e7b0efcdaa013125be6ffd71a,86.3566,68.1653,59.8377,64.602,56.3136,51.9312,not_cat
972f05caf214b6325d14e1d66e75ce93,140.452,130.4509,112.0641,69.2195,68.3183,63.6265,not_cat
1e0315151ca43ded111922edfa2db254,102.7933,92.0737,95.2784,47.4968,44.0524,43.5808,not_cat
af676d86af0d5eb359ee8a040b7d078b,100.9717,103.5731,88.9699,54.705,57.1386,58.1843,not_cat
dc02f637ba72cfe912ddf4aacc1be955,68.1229,67.6661,68.9575,56.7081,57.3542,58.5724,not_cat
4960099d6c0fdcc3e1fa12aaae6c6606,82.0132,72.1458,57.1942,57.7634,52.0467,44.3416,not_cat
530d780d0acb7cd81459859225a147b5,118.8053,118.399,117.7925,27.2909,27.9755,32.0524,not_cat
989084e8a7a8244e6447c7c6b4f5bfc8,106.037,97.6554,85.5605,59.4317,64.673,67.34,not_cat
48ce585344a5f96ff7036b5e4d6b4690,81.3107,91.9617,53.6389,68.0953,61.5545,62.0793,not_cat
4f6b51866a452b43db6f87e98fc1c6cc,76.1047,87.0809,28.4245,52.9226,52.3258,49.302,not_cat
762680b485cf0c4f365a06c0904b94a1,146.4088,133.0702,127.0503,76.9596,71.3193,71.3483,not_cat
a01c15a8c322831e80be2fb1b88d1aa4,103.963,106.331,111.6874,47.7788,51.3411,56.6516,not_cat
79910c24e714a223a83c3c43008771f6,137.4802,128.8069,119.4912,67.4394,67.3064,67.2928,not_cat
2c61552f25ac9d9cb1fbe00edcb035c9,147.1543,140.936,127.3882,69.8032,65.5192,74.5335,not_cat
358d5a71516ea4469aad28e96b022464,168.0681,87.0094,79.6963,34.1628,58.4847,43.2182,not_cat
8d555694719b928ea105c8dc8895777e,129.7368,134.14,122.3343,71.4312,65.5338,71.3227,not_cat
6d045addc41e1d921e2dc93738c20823,117.7154,108.0561,101.8321,44.4684,39.0192,37.9722,not_cat
412613818c660463295f5b764922d0d0,130.2768,124.3219,113.3401,88.067,87.3115,89.2062,not_cat
16a7a3b4da8b5dd6e595e33e36bd4a70,142.9023,131.0565,106.7932,57.2631,54.3615,48.5654,not_cat
1cb343414c5af0d10cdd666ef83a63bc,147.0001,118.8719,108.8309,63.5737,76.7069,78.8558,not_cat
149107d08dc31c71bf7b251a56491472,163.5789,103.7907,53.0382,56.7379,45.132,38.073,not_cat
fc8a45e48fdbead93183ddb3bc7919e0,138.7383,139.1878,134.3076,69.6839,70.5465,67.5349,not_cat
5f6b85c45c977238a51274297d632867,166.6174,163.0608,157.5388,51.0454,53.763,55.7927,not_cat
a1da20d6bec340c037b082ac6997631c,127.1513,111.8478,106.277,46.2937,53.8278,57.0218,not_cat
c40ff061ca9ecc040362d9c494b1e425,85.9772,106.0283,107.2798,34.6771,33.6741,32.72,not_cat
1207844b0310dddf150b360f6853234a,166.4892,156.7231,151.9158,72.5961,76.7431,85.1084,not_cat
ee7d817b6453132477514d68eb0abbf5,140.5354,128.4108,107.6748,32.033,27.0569,34.423,not_cat
8a9bc0374f756210f7339221eeaf7e69,139.7983,151.8859,127.6153,64.0312,73.9098,51.5085,not_cat
343e1afc8882309ec2ef418e1c92e9e8,160.9765,166.056,146.8874,51.247,46.9181,48.7322,not_cat
0b2b721986da49a6fe49a754841f6e7d,86.8588,84.111,89.6732,48.6009,48.3632,49.891,not_cat
146024f7a3bef445e257dfd6d1cd50cc,106.1416,111.6585,72.5519,37.8829,36.4691,32.4156,not_cat
f3133f02f7dc2b53046f5e9ae19b35cb,145.283,140.401,123.2839,51.6837,51.972,57.4107,not_cat
80a4fa6a48d40d3e49e2ee4720d83f1c,84.552,82.2642,80.5374,52.479,51.7159,55.4342,not_cat
b6766d412138d8426b81faf35933062d,120.8991,135.3516,108.4788,68.7814,62.6626,69.2264,not_cat
84d8a385aa770a14c2edcd706e5c1cf7,100.8188,91.1077,74.8172,43.6156,38.5736,35.2145,not_cat
a8447a3884ce3ac993464d0df0eb69f6,111.2401,98.9223,99.5268,52.9272,53.9382,49.0825,not_cat
94b27aef5ed9a3696974242f9e36d278,80.3407,86.0508,71.6131,54.8297,58.4414,63.1927,not_cat
8e143f2cf8ed4cbc4bc1f06c585d3a10,151.1036,125.2006,97.5792,34.928,31.2712,26.8893,not_cat
a87b637185a12990d435421b83a749c9,79.2667,79.6006,80.66,62.6,62.1034,61.9969,not_cat
